tweet_id,favorites,retweets,timestamp
822462944365645825,28712,14714,Fri Jan 20 15:17:01 +0000 2017
822244816520155136,35731,10134,Fri Jan 20 00:50:15 +0000 2017
822163064745328640,0,4909,Thu Jan 19 19:25:24 +0000 2017
821886076407029760,11574,2368,Thu Jan 19 01:04:45 +0000 2017
821813639212650496,0,3440,Wed Jan 18 20:16:54 +0000 2017
821765923262631936,8604,1690,Wed Jan 18 17:07:18 +0000 2017
821522889702862852,8203,1810,Wed Jan 18 01:01:34 +0000 2017
821421320206483457,0,5739,Tue Jan 17 18:17:58 +0000 2017
821407182352777218,12052,4468,Tue Jan 17 17:21:47 +0000 2017
821153421864615936,262,10,Tue Jan 17 00:33:26 +0000 2017
821149554670182400,8845,2051,Tue Jan 17 00:18:04 +0000 2017
821107785811234820,9808,2194,Mon Jan 16 21:32:06 +0000 2017
821044531881721856,12937,2339,Mon Jan 16 17:20:45 +0000 2017
820837357901512704,0,6923,Mon Jan 16 03:37:31 +0000 2017
820749716845686786,32261,10168,Sun Jan 15 21:49:15 +0000 2017
820690176645140481,12482,3316,Sun Jan 15 17:52:40 +0000 2017
820494788566847489,0,576,Sun Jan 15 04:56:16 +0000 2017
820446719150292993,0,2637,Sun Jan 15 01:45:15 +0000 2017
820314633777061888,3415,576,Sat Jan 14 17:00:24 +0000 2017
820078625395449857,20275,6460,Sat Jan 14 01:22:35 +0000 2017
820013781606658049,0,1215,Fri Jan 13 21:04:55 +0000 2017
819952236453363712,5444,1215,Fri Jan 13 17:00:21 +0000 2017
819924195358416896,13192,4992,Fri Jan 13 15:08:56 +0000 2017
819711362133872643,13720,3195,Fri Jan 13 01:03:12 +0000 2017
819588359383371776,9853,2040,Thu Jan 12 16:54:26 +0000 2017
819347104292290561,7391,1239,Thu Jan 12 00:55:47 +0000 2017
819238181065359361,2324,418,Wed Jan 11 17:42:57 +0000 2017
819227688460238848,23629,6923,Wed Jan 11 17:01:16 +0000 2017
819015337530290176,0,37848,Wed Jan 11 02:57:27 +0000 2017
819015331746349057,0,19458,Wed Jan 11 02:57:26 +0000 2017
819006400881917954,46337,19458,Wed Jan 11 02:21:57 +0000 2017
819004803107983360,88987,37848,Wed Jan 11 02:15:36 +0000 2017
818646164899774465,0,21577,Tue Jan 10 02:30:30 +0000 2017
818627210458333184,22934,7744,Tue Jan 10 01:15:10 +0000 2017
818614493328580609,10089,2645,Tue Jan 10 00:24:38 +0000 2017
818588835076603904,0,6325,Mon Jan 09 22:42:41 +0000 2017
818536468981415936,11185,2535,Mon Jan 09 19:14:36 +0000 2017
818307523543449600,0,8345,Mon Jan 09 04:04:51 +0000 2017
818259473185828864,11293,2346,Mon Jan 09 00:53:55 +0000 2017
818145370475810820,12602,2645,Sun Jan 08 17:20:31 +0000 2017
817908911860748288,4982,825,Sun Jan 08 01:40:55 +0000 2017
817827839487737858,53047,27841,Sat Jan 07 20:18:46 +0000 2017
817777686764523521,11009,2772,Sat Jan 07 16:59:28 +0000 2017
817536400337801217,12059,3064,Sat Jan 07 01:00:41 +0000 2017
817502432452313088,0,3489,Fri Jan 06 22:45:43 +0000 2017
817423860136083457,34813,15203,Fri Jan 06 17:33:29 +0000 2017
817415592588222464,5738,984,Fri Jan 06 17:00:38 +0000 2017
817181837579653120,0,8722,Fri Jan 06 01:31:47 +0000 2017
817171292965273600,8976,2083,Fri Jan 06 00:49:53 +0000 2017
817120970343411712,12513,2681,Thu Jan 05 21:29:55 +0000 2017
817056546584727552,8810,1693,Thu Jan 05 17:13:55 +0000 2017
816829038950027264,0,4843,Thu Jan 05 02:09:53 +0000 2017
816816676327063552,10269,2091,Thu Jan 05 01:20:46 +0000 2017
816697700272001025,10045,2261,Wed Jan 04 17:27:59 +0000 2017
816450570814898180,31315,8345,Wed Jan 04 01:05:59 +0000 2017
816336735214911488,8844,2010,Tue Jan 03 17:33:39 +0000 2017
816091915477250048,9155,2213,Tue Jan 03 01:20:49 +0000 2017
816062466425819140,0,1060,Mon Jan 02 23:23:48 +0000 2017
816014286006976512,0,5440,Mon Jan 02 20:12:21 +0000 2017
815990720817401858,5091,1060,Mon Jan 02 18:38:42 +0000 2017
815966073409433600,22997,8722,Mon Jan 02 17:00:46 +0000 2017
815745968457060357,0,4265,Mon Jan 02 02:26:09 +0000 2017
815736392542261248,10112,2338,Mon Jan 02 01:48:06 +0000 2017
815639385530101762,8437,1696,Sun Jan 01 19:22:38 +0000 2017
815390420867969024,10634,3921,Sun Jan 01 02:53:20 +0000 2017
814986499976527872,7856,1319,Sat Dec 31 00:08:17 +0000 2016
814638523311648768,11570,2783,Fri Dec 30 01:05:33 +0000 2016
814578408554463233,0,6009,Thu Dec 29 21:06:41 +0000 2016
814530161257443328,8886,1915,Thu Dec 29 17:54:58 +0000 2016
814153002265309185,29571,8955,Wed Dec 28 16:56:16 +0000 2016
813944609378369540,0,3277,Wed Dec 28 03:08:11 +0000 2016
813910438903693312,9545,1927,Wed Dec 28 00:52:25 +0000 2016
813812741911748608,37408,14409,Tue Dec 27 18:24:12 +0000 2016
813800681631023104,8546,1816,Tue Dec 27 17:36:16 +0000 2016
813217897535406080,19152,7523,Mon Dec 26 03:00:30 +0000 2016
813202720496779264,9482,1863,Mon Dec 26 02:00:11 +0000 2016
813187593374461952,20435,4501,Mon Dec 26 01:00:05 +0000 2016
813172488309972993,9541,1988,Mon Dec 26 00:00:03 +0000 2016
813157409116065792,7989,2282,Sun Dec 25 23:00:08 +0000 2016
813142292504645637,8711,2454,Sun Dec 25 22:00:04 +0000 2016
813130366689148928,4598,460,Sun Dec 25 21:12:41 +0000 2016
813127251579564032,12177,3230,Sun Dec 25 21:00:18 +0000 2016
813112105746448384,10599,2833,Sun Dec 25 20:00:07 +0000 2016
813096984823349248,10840,3731,Sun Dec 25 19:00:02 +0000 2016
813081950185472002,10147,2855,Sun Dec 25 18:00:17 +0000 2016
813066809284972545,8186,2013,Sun Dec 25 17:00:08 +0000 2016
813051746834595840,21545,7601,Sun Dec 25 16:00:16 +0000 2016
812781120811126785,7787,1968,Sat Dec 24 22:04:54 +0000 2016
812709060537683968,6806,1479,Sat Dec 24 17:18:34 +0000 2016
812503143955202048,6240,1262,Sat Dec 24 03:40:19 +0000 2016
812466873996607488,8189,1996,Sat Dec 24 01:16:12 +0000 2016
812372279581671427,14065,3786,Fri Dec 23 19:00:19 +0000 2016
811985624773361665,7470,1449,Thu Dec 22 17:23:53 +0000 2016
811744202451197953,7763,1647,Thu Dec 22 01:24:33 +0000 2016
811647686436880384,5764,767,Wed Dec 21 19:01:02 +0000 2016
811627233043480576,13131,3186,Wed Dec 21 17:39:46 +0000 2016
811386762094317568,21538,6587,Wed Dec 21 01:44:13 +0000 2016
810984652412424192,5494,1480,Mon Dec 19 23:06:23 +0000 2016
810896069567610880,9287,1827,Mon Dec 19 17:14:23 +0000 2016
810657578271330305,11286,2746,Mon Dec 19 01:26:42 +0000 2016
810284430598270976,36313,11697,Sun Dec 18 00:43:57 +0000 2016
810254108431155201,15123,3476,Sat Dec 17 22:43:27 +0000 2016
809920764300447744,15956,4070,Sat Dec 17 00:38:52 +0000 2016
809808892968534016,0,5065,Fri Dec 16 17:14:20 +0000 2016
809448704142938112,7133,1513,Thu Dec 15 17:23:04 +0000 2016
809220051211603969,20512,5803,Thu Dec 15 02:14:29 +0000 2016
809084759137812480,13624,3640,Wed Dec 14 17:16:53 +0000 2016
808838249661788160,10405,3150,Wed Dec 14 00:57:20 +0000 2016
808733504066486276,8151,2240,Tue Dec 13 18:01:07 +0000 2016
808501579447930884,11634,2690,Tue Dec 13 02:39:32 +0000 2016
808344865868283904,43879,21577,Mon Dec 12 16:16:49 +0000 2016
808134635716833280,0,6132,Mon Dec 12 02:21:26 +0000 2016
808106460588765185,9049,2280,Mon Dec 12 00:29:28 +0000 2016
808001312164028416,12913,3647,Sun Dec 11 17:31:39 +0000 2016
807621403335917568,15012,3767,Sat Dec 10 16:22:02 +0000 2016
807106840509214720,121939,57388,Fri Dec 09 06:17:20 +0000 2016
807059379405148160,0,7595,Fri Dec 09 03:08:45 +0000 2016
807010152071229440,13449,3989,Thu Dec 08 23:53:08 +0000 2016
806629075125202948,77045,35883,Wed Dec 07 22:38:52 +0000 2016
806620845233815552,0,5715,Wed Dec 07 22:06:10 +0000 2016
806576416489959424,5035,2010,Wed Dec 07 19:09:37 +0000 2016
806542213899489280,10532,2436,Wed Dec 07 16:53:43 +0000 2016
806242860592926720,0,12036,Tue Dec 06 21:04:11 +0000 2016
806219024703037440,6619,1228,Tue Dec 06 19:29:28 +0000 2016
805958939288408065,0,5537,Tue Dec 06 02:15:59 +0000 2016
805932879469572096,8525,1985,Tue Dec 06 00:32:26 +0000 2016
805826884734976000,6760,1891,Mon Dec 05 17:31:15 +0000 2016
805823200554876929,0,8314,Mon Dec 05 17:16:37 +0000 2016
805520635690676224,5920,1718,Sun Dec 04 21:14:20 +0000 2016
805487436403003392,9061,2616,Sun Dec 04 19:02:24 +0000 2016
805207613751304193,8044,1776,Sun Dec 04 00:30:29 +0000 2016
804738756058218496,14104,3956,Fri Dec 02 17:27:25 +0000 2016
804475857670639616,6322,2080,Fri Dec 02 00:02:45 +0000 2016
804413760345620481,0,3339,Thu Dec 01 19:56:00 +0000 2016
804026241225523202,45920,16723,Wed Nov 30 18:16:08 +0000 2016
803773340896923648,10356,2845,Wed Nov 30 01:31:12 +0000 2016
803692223237865472,0,7681,Tue Nov 29 20:08:52 +0000 2016
803638050916102144,11293,4283,Tue Nov 29 16:33:36 +0000 2016
803380650405482500,8008,1927,Mon Nov 28 23:30:47 +0000 2016
803321560782307329,0,5499,Mon Nov 28 19:35:59 +0000 2016
803276597545603072,10344,2541,Mon Nov 28 16:37:19 +0000 2016
802952499103731712,9296,2078,Sun Nov 27 19:09:28 +0000 2016
802624713319034886,0,3010,Sat Nov 26 21:26:58 +0000 2016
802600418706604034,7325,1523,Sat Nov 26 19:50:26 +0000 2016
802572683846291456,9214,2593,Sat Nov 26 18:00:13 +0000 2016
802323869084381190,16704,6040,Sat Nov 26 01:31:31 +0000 2016
802265048156610565,6969,1420,Fri Nov 25 21:37:47 +0000 2016
802239329049477120,9355,2708,Fri Nov 25 19:55:35 +0000 2016
802185808107208704,0,279,Fri Nov 25 16:22:55 +0000 2016
801958328846974976,7976,1765,Fri Nov 25 01:18:59 +0000 2016
801854953262350336,1831,246,Thu Nov 24 18:28:13 +0000 2016
801538201127157760,8467,2132,Wed Nov 23 21:29:33 +0000 2016
801285448605831168,6242,850,Wed Nov 23 04:45:12 +0000 2016
801167903437357056,25248,6132,Tue Nov 22 20:58:07 +0000 2016
801127390143516673,0,4086,Tue Nov 22 18:17:08 +0000 2016
801115127852503040,8332,2179,Tue Nov 22 17:28:25 +0000 2016
800859414831898624,708,98,Tue Nov 22 00:32:18 +0000 2016
800855607700029440,0,1670,Tue Nov 22 00:17:10 +0000 2016
800751577355128832,10879,2888,Mon Nov 21 17:23:47 +0000 2016
800513324630806528,13546,3092,Mon Nov 21 01:37:04 +0000 2016
800459316964663297,9792,2244,Sun Nov 20 22:02:27 +0000 2016
800443802682937345,0,4466,Sun Nov 20 21:00:48 +0000 2016
800388270626521089,11519,2900,Sun Nov 20 17:20:08 +0000 2016
800188575492947969,0,4082,Sun Nov 20 04:06:37 +0000 2016
800141422401830912,15774,2637,Sun Nov 20 00:59:15 +0000 2016
800018252395122689,29248,13637,Sat Nov 19 16:49:49 +0000 2016
799774291445383169,0,4847,Sat Nov 19 00:40:24 +0000 2016
799757965289017345,8656,2234,Fri Nov 18 23:35:32 +0000 2016
799422933579902976,8302,1994,Fri Nov 18 01:24:14 +0000 2016
799308762079035393,0,5659,Thu Nov 17 17:50:33 +0000 2016
799297110730567681,10203,2855,Thu Nov 17 17:04:16 +0000 2016
799063482566066176,8332,2552,Thu Nov 17 01:35:54 +0000 2016
798933969379225600,13509,4633,Wed Nov 16 17:01:16 +0000 2016
798925684722855936,7711,1484,Wed Nov 16 16:28:21 +0000 2016
798705661114773508,0,6879,Wed Nov 16 01:54:03 +0000 2016
798701998996647937,0,8065,Wed Nov 16 01:39:30 +0000 2016
798697898615730177,0,6713,Wed Nov 16 01:23:12 +0000 2016
798694562394996736,0,5143,Wed Nov 16 01:09:57 +0000 2016
798686750113755136,0,2411,Wed Nov 16 00:38:54 +0000 2016
798682547630837760,0,4880,Wed Nov 16 00:22:12 +0000 2016
798673117451325440,0,5736,Tue Nov 15 23:44:44 +0000 2016
798665375516884993,0,4042,Tue Nov 15 23:13:58 +0000 2016
798644042770751489,0,1916,Tue Nov 15 21:49:12 +0000 2016
798628517273620480,0,2046,Tue Nov 15 20:47:30 +0000 2016
798585098161549313,0,5916,Tue Nov 15 17:54:59 +0000 2016
798576900688019456,0,6051,Tue Nov 15 17:22:24 +0000 2016
798340744599797760,0,3468,Tue Nov 15 01:44:00 +0000 2016
798209839306514432,10737,2643,Mon Nov 14 17:03:50 +0000 2016
797971864723324932,11979,3218,Mon Nov 14 01:18:12 +0000 2016
797545162159308800,14985,5040,Sat Nov 12 21:02:38 +0000 2016
797236660651966464,20590,6835,Sat Nov 12 00:36:46 +0000 2016
797165961484890113,231,27,Fri Nov 11 19:55:50 +0000 2016
796904159865868288,0,9234,Fri Nov 11 02:35:32 +0000 2016
796865951799083009,7927,1981,Fri Nov 11 00:03:42 +0000 2016
796759840936919040,12214,3152,Thu Nov 10 17:02:03 +0000 2016
796563435802726400,0,7516,Thu Nov 10 04:01:37 +0000 2016
796484825502875648,7805,1826,Wed Nov 09 22:49:15 +0000 2016
796387464403357696,11356,4301,Wed Nov 09 16:22:22 +0000 2016
796177847564038144,0,14802,Wed Nov 09 02:29:25 +0000 2016
796149749086875649,33286,14802,Wed Nov 09 00:37:46 +0000 2016
796125600683540480,5114,1865,Tue Nov 08 23:01:49 +0000 2016
796116448414461957,9394,2494,Tue Nov 08 22:25:27 +0000 2016
796080075804475393,8728,2400,Tue Nov 08 20:00:55 +0000 2016
796031486298386433,11150,3844,Tue Nov 08 16:47:50 +0000 2016
795464331001561088,51237,24527,Mon Nov 07 03:14:10 +0000 2016
795400264262053889,10386,2982,Sun Nov 06 22:59:35 +0000 2016
795076730285391872,16720,5617,Sun Nov 06 01:33:58 +0000 2016
794983741416415232,0,3499,Sat Nov 05 19:24:28 +0000 2016
794926597468000259,10592,2392,Sat Nov 05 15:37:24 +0000 2016
794355576146903043,0,10672,Fri Nov 04 01:48:22 +0000 2016
794332329137291264,9861,2757,Fri Nov 04 00:15:59 +0000 2016
794205286408003585,9504,3432,Thu Nov 03 15:51:10 +0000 2016
793962221541933056,17351,5065,Wed Nov 02 23:45:19 +0000 2016
793845145112371200,9517,1935,Wed Nov 02 16:00:06 +0000 2016
793614319594401792,0,3245,Wed Nov 02 00:42:53 +0000 2016
793601777308463104,8227,1685,Tue Nov 01 23:53:02 +0000 2016
793500921481273345,11011,2464,Tue Nov 01 17:12:16 +0000 2016
793286476301799424,25373,9499,Tue Nov 01 03:00:09 +0000 2016
793271401113350145,8974,2474,Tue Nov 01 02:00:14 +0000 2016
793256262322548741,20605,8644,Tue Nov 01 01:00:05 +0000 2016
793241302385262592,10852,3401,Tue Nov 01 00:00:38 +0000 2016
793226087023144960,10146,2965,Mon Oct 31 23:00:11 +0000 2016
793210959003287553,9205,2892,Mon Oct 31 22:00:04 +0000 2016
793195938047070209,15763,5837,Mon Oct 31 21:00:23 +0000 2016
793180763617361921,7159,2078,Mon Oct 31 20:00:05 +0000 2016
793165685325201412,9728,2877,Mon Oct 31 19:00:10 +0000 2016
793150605191548928,6378,1759,Mon Oct 31 18:00:14 +0000 2016
793135492858580992,6653,2573,Mon Oct 31 17:00:11 +0000 2016
793120401413079041,13090,4047,Mon Oct 31 16:00:13 +0000 2016
792913359805018113,14776,4108,Mon Oct 31 02:17:31 +0000 2016
792883833364439040,11669,4421,Mon Oct 31 00:20:11 +0000 2016
792773781206999040,7583,1738,Sun Oct 30 17:02:53 +0000 2016
792394556390137856,13869,4442,Sat Oct 29 15:55:58 +0000 2016
792050063153438720,7394,1868,Fri Oct 28 17:07:05 +0000 2016
791821351946420224,0,21798,Fri Oct 28 01:58:16 +0000 2016
791784077045166082,0,9940,Thu Oct 27 23:30:09 +0000 2016
791780927877898241,0,3953,Thu Oct 27 23:17:38 +0000 2016
791774931465953280,46527,22978,Thu Oct 27 22:53:48 +0000 2016
791672322847637504,12113,3245,Thu Oct 27 16:06:04 +0000 2016
791406955684368384,13541,4265,Wed Oct 26 22:31:36 +0000 2016
791312159183634433,9058,2621,Wed Oct 26 16:14:55 +0000 2016
791026214425268224,0,4235,Tue Oct 25 21:18:40 +0000 2016
790987426131050500,10164,2208,Tue Oct 25 18:44:32 +0000 2016
790946055508652032,17161,4843,Tue Oct 25 16:00:09 +0000 2016
790723298204217344,0,2395,Tue Oct 25 01:14:59 +0000 2016
790698755171364864,8462,1990,Mon Oct 24 23:37:28 +0000 2016
790581949425475584,21282,7417,Mon Oct 24 15:53:19 +0000 2016
790337589677002753,8072,1938,Sun Oct 23 23:42:19 +0000 2016
790277117346975746,12937,3277,Sun Oct 23 19:42:02 +0000 2016
790227638568808452,0,3688,Sun Oct 23 16:25:25 +0000 2016
789986466051088384,9541,2395,Sun Oct 23 00:27:05 +0000 2016
789960241177853952,0,4268,Sat Oct 22 22:42:52 +0000 2016
789903600034189313,10695,4259,Sat Oct 22 18:57:48 +0000 2016
789628658055020548,7731,1837,Sat Oct 22 00:45:17 +0000 2016
789599242079838210,6969,1991,Fri Oct 21 22:48:24 +0000 2016
789530877013393408,12114,3499,Fri Oct 21 18:16:44 +0000 2016
789314372632018944,8905,2366,Fri Oct 21 03:56:25 +0000 2016
789280767834746880,0,5116,Fri Oct 21 01:42:53 +0000 2016
789268448748703744,9392,2683,Fri Oct 21 00:53:56 +0000 2016
789137962068021249,10013,2901,Thu Oct 20 16:15:26 +0000 2016
788908386943430656,28245,12862,Thu Oct 20 01:03:11 +0000 2016
788765914992902144,28203,10672,Wed Oct 19 15:37:03 +0000 2016
788552643979468800,0,7434,Wed Oct 19 01:29:35 +0000 2016
788412144018661376,16038,5444,Tue Oct 18 16:11:17 +0000 2016
788178268662984705,7450,2167,Tue Oct 18 00:41:57 +0000 2016
788150585577050112,6303,1335,Mon Oct 17 22:51:57 +0000 2016
788070120937619456,0,3544,Mon Oct 17 17:32:13 +0000 2016
788039637453406209,6311,1365,Mon Oct 17 15:31:05 +0000 2016
787810552592695296,8914,3156,Mon Oct 17 00:20:47 +0000 2016
787717603741622272,10553,2874,Sun Oct 16 18:11:26 +0000 2016
787397959788929025,11201,2929,Sat Oct 15 21:01:17 +0000 2016
787322443945877504,8035,1799,Sat Oct 15 16:01:13 +0000 2016
787111942498508800,0,6953,Sat Oct 15 02:04:45 +0000 2016
786963064373534720,27368,8220,Fri Oct 14 16:13:10 +0000 2016
786729988674449408,0,2493,Fri Oct 14 00:47:00 +0000 2016
786709082849828864,18765,6302,Thu Oct 13 23:23:56 +0000 2016
786664955043049472,10942,2639,Thu Oct 13 20:28:35 +0000 2016
786595970293370880,9699,3211,Thu Oct 13 15:54:28 +0000 2016
786363235746385920,11218,3622,Thu Oct 13 00:29:39 +0000 2016
786286427768250368,8201,2943,Wed Oct 12 19:24:27 +0000 2016
786233965241827333,15695,4909,Wed Oct 12 15:55:59 +0000 2016
786051337297522688,1474,159,Wed Oct 12 03:50:17 +0000 2016
786036967502913536,0,7257,Wed Oct 12 02:53:11 +0000 2016
785927819176054784,11709,3282,Tue Oct 11 19:39:28 +0000 2016
785872687017132033,6886,1886,Tue Oct 11 16:00:24 +0000 2016
785639753186217984,8065,2297,Tue Oct 11 00:34:48 +0000 2016
785533386513321988,9372,2055,Mon Oct 10 17:32:08 +0000 2016
785515384317313025,6285,1302,Mon Oct 10 16:20:36 +0000 2016
785264754247995392,7459,1688,Sun Oct 09 23:44:41 +0000 2016
785170936622350336,12384,4984,Sun Oct 09 17:31:53 +0000 2016
784826020293709826,10405,3339,Sat Oct 08 18:41:19 +0000 2016
784517518371221505,9234,2609,Fri Oct 07 22:15:26 +0000 2016
784431430411685888,5868,1314,Fri Oct 07 16:33:21 +0000 2016
784183165795655680,20672,8314,Fri Oct 07 00:06:50 +0000 2016
784057939640352768,30630,11475,Thu Oct 06 15:49:14 +0000 2016
783839966405230592,30851,11100,Thu Oct 06 01:23:05 +0000 2016
783821107061198850,7566,2027,Thu Oct 06 00:08:09 +0000 2016
783695101801398276,10743,3317,Wed Oct 05 15:47:27 +0000 2016
783466772167098368,8693,2316,Wed Oct 05 00:40:09 +0000 2016
783391753726550016,17344,5658,Tue Oct 04 19:42:03 +0000 2016
783347506784731136,0,5726,Tue Oct 04 16:46:14 +0000 2016
783334639985389568,29967,12036,Tue Oct 04 15:55:06 +0000 2016
783085703974514689,8384,2268,Mon Oct 03 23:25:55 +0000 2016
782969140009107456,24785,7595,Mon Oct 03 15:42:44 +0000 2016
782747134529531904,7680,1447,Mon Oct 03 01:00:34 +0000 2016
782722598790725632,17751,5537,Sun Oct 02 23:23:04 +0000 2016
782598640137187329,8003,1927,Sun Oct 02 15:10:30 +0000 2016
782305867769217024,17108,5739,Sat Oct 01 19:47:08 +0000 2016
782021823840026624,0,6404,Sat Oct 01 00:58:26 +0000 2016
781955203444699136,11412,3470,Fri Sep 30 20:33:43 +0000 2016
781661882474196992,10722,2795,Fri Sep 30 01:08:10 +0000 2016
781655249211752448,4103,1157,Fri Sep 30 00:41:48 +0000 2016
781524693396357120,21294,5715,Thu Sep 29 16:03:01 +0000 2016
781308096455073793,7332,2625,Thu Sep 29 01:42:20 +0000 2016
781251288990355457,8647,2135,Wed Sep 28 21:56:36 +0000 2016
781163403222056960,10064,2811,Wed Sep 28 16:07:23 +0000 2016
780931614150983680,22185,7516,Wed Sep 28 00:46:20 +0000 2016
780858289093574656,7375,2059,Tue Sep 27 19:54:58 +0000 2016
780800785462489090,5634,1336,Tue Sep 27 16:06:28 +0000 2016
780601303617732608,12420,3440,Tue Sep 27 02:53:48 +0000 2016
780543529827336192,6477,1785,Mon Sep 26 23:04:13 +0000 2016
780496263422808064,0,3813,Mon Sep 26 19:56:24 +0000 2016
780476555013349377,0,117,Mon Sep 26 18:38:05 +0000 2016
780459368902959104,5430,1108,Mon Sep 26 17:29:48 +0000 2016
780192070812196864,8931,2308,Sun Sep 25 23:47:39 +0000 2016
780092040432480260,0,2364,Sun Sep 25 17:10:10 +0000 2016
780074436359819264,12524,5107,Sun Sep 25 16:00:13 +0000 2016
779834332596887552,19424,7257,Sun Sep 25 00:06:08 +0000 2016
779377524342161408,9040,3190,Fri Sep 23 17:50:56 +0000 2016
779124354206535695,0,18846,Fri Sep 23 01:04:56 +0000 2016
779056095788752897,15155,4648,Thu Sep 22 20:33:42 +0000 2016
778990705243029504,20483,7426,Thu Sep 22 16:13:51 +0000 2016
778774459159379968,0,10186,Thu Sep 22 01:54:34 +0000 2016
778764940568104960,890,375,Thu Sep 22 01:16:45 +0000 2016
778748913645780993,7067,1347,Thu Sep 22 00:13:04 +0000 2016
778650543019483137,5914,1555,Wed Sep 21 17:42:10 +0000 2016
778624900596654080,4753,1039,Wed Sep 21 16:00:17 +0000 2016
778408200802557953,13968,4460,Wed Sep 21 01:39:11 +0000 2016
778396591732486144,0,12577,Wed Sep 21 00:53:04 +0000 2016
778383385161035776,5988,1133,Wed Sep 21 00:00:35 +0000 2016
778286810187399168,10666,3390,Tue Sep 20 17:36:50 +0000 2016
778039087836069888,8709,2715,Tue Sep 20 01:12:28 +0000 2016
778027034220126208,6711,1658,Tue Sep 20 00:24:34 +0000 2016
777953400541634568,0,3636,Mon Sep 19 19:31:59 +0000 2016
777885040357281792,6511,1671,Mon Sep 19 15:00:20 +0000 2016
777684233540206592,11507,3010,Mon Sep 19 01:42:24 +0000 2016
777641927919427584,0,4338,Sun Sep 18 22:54:18 +0000 2016
777621514455814149,8979,2559,Sun Sep 18 21:33:11 +0000 2016
777189768882946048,14623,4408,Sat Sep 17 16:57:35 +0000 2016
776819012571455488,0,14054,Fri Sep 16 16:24:19 +0000 2016
776813020089548800,4995,1243,Fri Sep 16 16:00:31 +0000 2016
776477788987613185,9050,2850,Thu Sep 15 17:48:25 +0000 2016
776249906839351296,0,9393,Thu Sep 15 02:42:54 +0000 2016
776218204058357768,30655,16300,Thu Sep 15 00:36:55 +0000 2016
776201521193218049,9842,2578,Wed Sep 14 23:30:38 +0000 2016
776113305656188928,12045,4466,Wed Sep 14 17:40:06 +0000 2016
776088319444877312,1888,156,Wed Sep 14 16:00:49 +0000 2016
775898661951791106,0,16979,Wed Sep 14 03:27:11 +0000 2016
775842724423557120,11986,2730,Tue Sep 13 23:44:54 +0000 2016
775733305207554048,14177,4086,Tue Sep 13 16:30:07 +0000 2016
775729183532220416,13255,4701,Tue Sep 13 16:13:44 +0000 2016
775364825476165632,7578,3056,Mon Sep 12 16:05:54 +0000 2016
775350846108426240,10406,4005,Mon Sep 12 15:10:21 +0000 2016
775085132600442880,15907,4847,Sun Sep 11 21:34:30 +0000 2016
774757898236878852,8792,1827,Sat Sep 10 23:54:11 +0000 2016
774639387460112384,6892,1772,Sat Sep 10 16:03:16 +0000 2016
774314403806253056,22278,5659,Fri Sep 09 18:31:54 +0000 2016
773985732834758656,10981,3970,Thu Sep 08 20:45:53 +0000 2016
773922284943896577,6536,1788,Thu Sep 08 16:33:46 +0000 2016
773704687002451968,6754,1664,Thu Sep 08 02:09:06 +0000 2016
773670353721753600,5465,1339,Wed Sep 07 23:52:41 +0000 2016
773547596996571136,22614,6324,Wed Sep 07 15:44:53 +0000 2016
773336787167145985,0,5208,Wed Sep 07 01:47:12 +0000 2016
773308824254029826,23816,7641,Tue Sep 06 23:56:05 +0000 2016
773247561583001600,9653,3315,Tue Sep 06 19:52:39 +0000 2016
773191612633579521,10220,4242,Tue Sep 06 16:10:20 +0000 2016
772877495989305348,8767,3975,Mon Sep 05 19:22:09 +0000 2016
772826264096874500,8239,2407,Mon Sep 05 15:58:34 +0000 2016
772615324260794368,0,3466,Mon Sep 05 02:00:22 +0000 2016
772581559778025472,6643,1730,Sun Sep 04 23:46:12 +0000 2016
772193107915964416,6176,1423,Sat Sep 03 22:02:38 +0000 2016
772152991789019136,3891,1156,Sat Sep 03 19:23:13 +0000 2016
772117678702071809,3857,757,Sat Sep 03 17:02:54 +0000 2016
772114945936949249,2782,478,Sat Sep 03 16:52:02 +0000 2016
772102971039580160,4087,956,Sat Sep 03 16:04:27 +0000 2016
771908950375665664,6724,1949,Sat Sep 03 03:13:29 +0000 2016
771770456517009408,12271,3468,Fri Sep 02 18:03:10 +0000 2016
771500966810099713,8444,2664,Fri Sep 02 00:12:18 +0000 2016
771380798096281600,10722,5208,Thu Sep 01 16:14:48 +0000 2016
771171053431250945,0,7675,Thu Sep 01 02:21:21 +0000 2016
771136648247640064,9356,2989,Thu Sep 01 00:04:38 +0000 2016
771102124360998913,6368,1470,Wed Aug 31 21:47:27 +0000 2016
771014301343748096,7042,1688,Wed Aug 31 15:58:28 +0000 2016
770787852854652928,5042,1231,Wed Aug 31 00:58:39 +0000 2016
770772759874076672,5295,1448,Tue Aug 30 23:58:40 +0000 2016
770655142660169732,7494,1800,Tue Aug 30 16:11:18 +0000 2016
770414278348247044,6452,2141,Tue Aug 30 00:14:12 +0000 2016
770293558247038976,6382,1514,Mon Aug 29 16:14:30 +0000 2016
770093767776997377,0,3129,Mon Aug 29 03:00:36 +0000 2016
770069151037685760,7743,2347,Mon Aug 29 01:22:47 +0000 2016
769940425801170949,32034,9780,Sun Aug 28 16:51:16 +0000 2016
769695466921623552,6540,1706,Sun Aug 28 00:37:54 +0000 2016
